,rating
2141,3.0
2142,2.0
2143,4.0
2144,3.0
2145,1.0
2146,4.0
2147,2.0
2148,2.0
2149,2.0
2150,3.0
2151,1.0
2152,4.0
2153,2.0
2154,2.0
2155,2.0
2156,4.0
2157,1.0
2158,2.0
2159,4.0
2160,2.0
2161,1.0
2162,2.0
2163,1.0
2164,5.0
2165,5.0
2166,3.0
2167,4.0
2168,3.0
2169,5.0
2170,2.0
2171,3.0
2172,3.0
2173,3.0
2174,4.0
2175,4.0
2176,2.0
2177,3.0
2178,3.0
2179,3.0
2180,2.0
2181,2.0
2182,2.0
2183,1.0
2184,1.0
2185,3.0
2186,2.0
2187,3.0
2188,2.0
2189,4.0
2190,3.0
2191,4.0
2192,2.0
2193,4.0
2194,3.0
2195,2.0
2196,5.0
2197,3.0
2198,3.0
2199,3.0
2200,4.0
2201,2.0
2202,4.0
2203,4.0
2204,5.0
2205,3.0
2206,3.0
2207,4.0
2208,3.0
2209,4.0
2210,4.0
2211,3.0
2212,4.0
2213,4.0
2214,2.0
2215,3.0
2216,4.0
2217,3.0
2218,4.0
2219,4.0
2220,4.0
2221,5.0
2222,5.0
2223,4.0
2224,2.0
2225,2.0
2226,2.0
2227,3.0
2228,2.0
2229,3.0
2230,2.0
2231,2.0
2232,2.0
2233,3.0
2234,3.0
2235,1.0
2236,3.0
2237,5.0
2238,1.0
2239,5.0
2240,3.0
2241,4.0
2242,3.0
2243,3.0
2244,2.0
2245,3.0
2246,3.0
2247,3.0
2248,2.0
2249,3.0
2250,3.0
2251,3.0
2252,3.0
2253,3.0
2254,3.0
2255,1.0
2256,2.0
2257,3.0
2258,5.0
2259,2.0
2260,1.0
2261,2.0
2262,2.0
2263,3.0
2264,1.0
2265,1.0
2266,4.0
2267,3.0
2268,4.0
2269,3.0
2270,2.0
2271,1.0
2272,2.0
2273,2.0
2274,2.0
2275,2.0
2276,3.0
2277,2.0
2278,4.0
2279,4.0
2280,2.0
2281,2.0
2282,2.0
2283,4.0
2284,5.0
2285,3.0
2286,1.0
2287,2.0
2288,3.0
2289,3.0
2290,2.0
2291,1.0
2292,3.0
2293,3.0
2294,3.0
2295,3.0
2296,2.0
2297,3.0
2298,2.0
2299,3.0
2300,2.0
2301,1.0
2302,2.0
2303,3.0
2304,2.0
2305,3.0
2306,1.0
2307,2.0
2308,3.0
2309,3.0
2310,2.0
2311,2.0
2312,1.0
2313,2.0
2314,2.0
2315,2.0
2316,2.0
2317,2.0
2318,2.0
2319,3.0
2320,3.0
2321,2.0
2322,2.0
2323,3.0
2324,2.0
2325,3.0
2326,3.0
2327,4.0
2328,2.0
2329,3.0
2330,5.0
2331,2.0
2332,3.0
2333,3.0
2334,1.0
2335,2.0
2336,3.0
2337,3.0
2338,2.0
2339,3.0
2340,3.0
2341,3.0
2342,4.0
2343,2.0
2344,3.0
2345,2.0
2346,3.0
2347,3.0
2348,2.0
2349,3.0
2350,2.0
2351,2.0
2352,2.0
2353,4.0
2354,2.0
2355,3.0
2356,2.0
2357,2.0
2358,3.0
2359,3.0
2360,2.0
2361,2.0
2362,2.0
2363,4.0
2364,3.0
2365,3.0
2366,2.0
2367,4.0
2368,3.0
2369,3.0
2370,3.0
2371,3.0
2372,3.0
2373,3.0
2374,3.0
2375,2.0
2376,3.0
2377,3.0
2378,2.0
2379,4.0
2380,3.0
2381,4.0
2382,3.0
2383,3.0
2384,2.0
2385,2.0
2386,3.0
2387,3.0
2388,3.0
2389,2.0
2390,2.0
2391,4.0
2392,3.0
2393,4.0
2394,3.0
2395,3.0
2396,3.0
2397,3.0
2398,3.0
2399,2.0
2400,3.0
2401,3.0
2402,4.0
2403,2.0
2404,2.0
2405,3.0
2406,2.0
2407,3.0
2408,3.0
2409,3.0
2410,3.0
2411,2.0
2412,3.0
2413,1.0
2414,2.0
2415,3.0
2416,2.0
2417,4.0
2418,1.0
2419,2.0
2420,2.0
2421,3.0
2422,3.0
2423,3.0
2424,4.0
2425,3.0
2426,2.0
2427,3.0
2428,3.0
2429,3.0
2430,2.0
2431,2.0
2432,3.0
2433,2.0
2434,3.0
2435,2.0
2436,2.0
2437,2.0
2438,1.0
2439,2.0
2440,3.0
2441,3.0
2442,3.0
2443,4.0
2444,3.0
2445,2.0
2446,1.0
2447,2.0
2448,2.0
2449,2.0
2450,2.0
2451,3.0
2452,1.0
2453,2.0
2454,4.0
2455,3.0
2456,3.0
2457,2.0
2458,4.0
2459,3.0
2460,3.0
2461,3.0
2462,3.0
2463,3.0
2464,1.0
2465,1.0
2466,3.0
2467,2.0
2468,3.0
2469,3.0
2470,2.0
2471,2.0
2472,3.0
2473,4.0
2474,1.0
2475,3.0
2476,2.0
2477,2.0
2478,1.0
2479,2.0
2480,1.0
2481,2.0
2482,5.0
2483,3.0
2484,4.0
2485,4.0
2486,2.0
2487,2.0
2488,3.0
2489,3.0
2490,3.0
2491,2.0
2492,2.0
2493,2.0
2494,3.0
2495,2.0
2496,3.0
2497,4.0
2498,2.0
2499,3.0
2500,3.0
2501,3.0
2502,3.0
2503,1.0
2504,2.0
2505,3.0
2506,5.0
2507,4.0
2508,3.0
2509,5.0
2510,5.0
2511,3.0
2512,2.0
2513,4.0
2514,2.0
2515,3.0
2516,2.0
2517,2.0
2518,3.0
2519,2.0
2520,3.0
2521,4.0
2522,3.0
2523,3.0
2524,3.0
2525,2.0
2526,3.0
2527,2.0
2528,2.0
2529,5.0
2530,2.0
2531,3.0
2532,2.0
2533,3.0
2534,1.0
2535,2.0
2536,4.0
2537,2.0
2538,2.0
2539,1.0
2540,1.0
2541,4.0
2542,1.0
2543,1.0
2544,2.0
2545,4.0
2546,2.0
2547,3.0
2548,1.0
2549,3.0
2550,3.0
2551,2.0
2552,2.0
2553,2.0
2554,2.0
2555,2.0
2556,2.0
2557,2.0
2558,3.0
2559,2.0
2560,2.0
2561,3.0
2562,2.0
2563,2.0
2564,2.0
2565,2.0
2566,2.0
2567,5.0
2568,2.0
2569,1.0
2570,3.0
2571,3.0
2572,5.0
2573,2.0
2574,2.0
2575,2.0
2576,2.0
2577,3.0
2578,4.0
2579,2.0
2580,2.0
2581,3.0
2582,3.0
2583,2.0
2584,4.0
2585,3.0
2586,5.0
2587,3.0
2588,2.0
2589,2.0
2590,2.0
2591,2.0
2592,2.0
2593,3.0
2594,2.0
2595,2.0
2596,3.0
2597,3.0
2598,3.0
2599,2.0
2600,2.0
2601,2.0
2602,2.0
2603,2.0
2604,3.0
2605,3.0
2606,3.0
2607,2.0
2608,2.0
2609,2.0
2610,3.0
2611,2.0
2612,3.0
2613,3.0
2614,3.0
2615,3.0
2616,3.0
2617,2.0
2618,2.0
2619,2.0
2620,2.0
2621,2.0
2622,2.0
2623,3.0
2624,2.0
2625,3.0
2626,2.0
2627,2.0
2628,2.0
2629,2.0
2630,3.0
2631,3.0
2632,4.0
2633,3.0
2634,2.0
2635,2.0
2636,1.0
2637,4.0
2638,3.0
2639,2.0
2640,2.0
2641,3.0
2642,1.0
2643,2.0
2644,1.0
2645,1.0
2646,3.0
2647,1.0
2648,4.0
2649,4.0
2650,5.0
2651,3.5
2652,3.0
2653,4.5
2654,4.5
2655,3.5
2656,4.0
2657,5.0
2658,4.5
2659,5.0
2660,3.0
2661,5.0
2662,5.0
2663,5.0
2664,4.5
2665,5.0
2666,3.0
2667,5.0
2668,3.5
2669,2.5
2670,4.0
2671,4.0
2672,4.5
2673,5.0
2674,3.5
2675,3.0
2676,4.0
2677,4.0
2678,3.5
2679,2.0
2680,4.5
2681,5.0
2682,4.5
2683,4.5
2684,3.0
2685,3.0
2686,3.5
2687,4.5
2688,5.0
2689,4.5
2690,5.0
2691,5.0
2692,4.5
2693,3.5
2694,3.0
2695,5.0
2696,4.5
2697,4.5
2698,3.0
2699,3.0
2700,2.0
2701,5.0
2702,3.5
2703,5.0
2704,5.0
2705,2.0
2706,4.0
2707,4.0
2708,3.5
2709,2.5
2710,3.5
2711,4.5
2712,4.0
2713,5.0
2714,5.0
2715,4.5
2716,4.5
2717,3.0
2718,3.0
2719,4.0
2720,3.5
2721,2.5
2722,5.0
2723,4.5
2724,4.0
2725,4.5
2726,4.5
2727,2.0
2728,3.5
2729,5.0
2730,4.0
2731,5.0
2732,2.0
2733,3.5
2734,2.5
2735,5.0
2736,4.5
2737,4.5
2738,1.0
2739,5.0
2740,4.5
2741,4.5
2742,2.5
2743,5.0
2744,4.0
2745,4.0
2746,5.0
2747,5.0
2748,3.0
2749,5.0
2750,3.5
2751,3.0
2752,3.5
2753,5.0
2754,5.0
2755,5.0
2756,3.5
2757,4.0
2758,3.5
2759,3.0
2760,3.0
2761,1.0
2762,1.5
2763,5.0
2764,3.0
2765,3.0
2766,4.5
2767,2.5
2768,3.0
2769,2.0
2770,1.0
2771,5.0
2772,3.0
2773,4.5
2774,2.5
2775,3.5
2776,4.0
2777,2.5
2778,4.5
2779,3.5
2780,4.5
2781,3.5
2782,2.5
2783,0.5
2784,2.5
2785,2.0
2786,4.0
2787,4.5
2788,4.0
2789,3.5
2790,3.5
2791,4.0
2792,5.0
2793,2.5
2794,3.5
2795,3.5
2796,3.5
2797,0.5
2798,5.0
2799,0.5
2800,3.5
2801,5.0
2802,3.5
2803,4.0
2804,3.5
2805,1.5
2806,0.5
2807,2.0
2808,3.0
2809,3.5
2810,3.5
2811,3.0
2812,3.5
2813,1.5
2814,3.0
2815,3.0
2816,4.0
2817,3.0
2818,3.5
2819,1.0
2820,3.5
2821,3.5
2822,0.5
2823,1.5
2824,3.0
2825,3.5
2826,4.0
2827,4.0
2828,5.0
2829,5.0
2830,4.5
2831,4.0
2832,4.0
2833,4.0
2834,3.0
2835,2.0
2836,5.0
2837,3.0
2838,3.5
2839,4.0
2840,0.5
2841,3.0
2842,4.0
2843,4.0
2844,4.0
2845,3.0
2846,0.5
2847,4.5
2848,2.0
2849,1.0
2850,3.0
2851,0.5
2852,0.5
2853,3.5
2854,3.5
2855,4.0
2856,4.0
2857,4.5
2858,5.0
2859,4.5
2860,5.0
2861,3.0
2862,2.0
2863,1.5
2864,4.0
2865,4.0
2866,4.0
2867,5.0
2868,4.0
2869,3.5
2870,3.5
2871,5.0
2872,2.5
2873,2.5
2874,1.0
2875,3.0
2876,3.0
2877,3.5
2878,2.0
2879,4.5
2880,3.5
2881,4.0
2882,4.5
2883,4.0
2884,3.0
2885,5.0
2886,1.0
2887,4.0
2888,2.5
2889,3.5
2890,0.5
2891,2.5
2892,4.0
2893,3.5
2894,3.5
2895,4.0
2896,4.5
2897,3.5
2898,3.5
2899,4.0
2900,3.0
2901,2.5
2902,3.0
2903,3.5
2904,3.0
2905,4.5
2906,2.0
2907,4.5
2908,1.5
2909,2.5
2910,2.5
2911,3.5
2912,3.5
2913,5.0
2914,4.0
2915,3.5
2916,2.5
2917,4.5
2918,2.5
2919,3.5
2920,3.5
2921,5.0
2922,2.0
2923,3.5
2924,3.5
2925,2.5
2926,3.5
2927,2.5
2928,5.0
2929,5.0
2930,2.5
2931,3.0
2932,2.0
2933,4.0
2934,3.5
2935,1.0
2936,3.5
2937,0.5
2938,3.0
2939,4.5
2940,2.5
2941,3.0
2942,4.0
2943,4.0
2944,4.0
2945,4.0
2946,3.5
2947,4.0
2948,4.0
2949,2.5
2950,2.5
2951,5.0
2952,4.0
2953,3.0
2954,0.5
2955,4.0
2956,2.0
2957,4.0
2958,4.5
2959,4.5
2960,4.5
2961,3.0
2962,2.0
2963,3.5
2964,4.5
2965,4.5
2966,4.5
2967,4.5
2968,4.0
2969,5.0
2970,3.5
2971,4.0
2972,3.0
2973,3.5
2974,2.5
2975,2.0
2976,4.0
2977,4.5
2978,4.5
2979,4.5
2980,4.5
2981,2.5
2982,3.5
2983,4.0
2984,4.0
2985,3.5
2986,4.5
2987,4.0
2988,2.5
2989,3.5
2990,4.0
2991,3.5
2992,4.5
2993,4.0
2994,2.5
2995,4.0
2996,3.0
2997,3.5
2998,4.5
2999,4.5
3000,1.5
3001,4.0
3002,3.0
3003,3.0
3004,1.0
3005,3.0
3006,4.0
3007,4.0
3008,4.5
3009,3.0
3010,4.0
3011,2.0
3012,4.0
3013,5.0
3014,2.0
3015,3.5
3016,3.5
3017,2.0
3018,3.5
3019,3.0
3020,3.5
3021,4.0
3022,3.5
3023,1.5
3024,4.0
3025,4.0
3026,4.0
3027,1.5
3028,3.0
3029,1.5
3030,4.5
3031,4.5
3032,5.0
3033,2.5
3034,4.0
3035,4.0
3036,4.5
3037,3.0
3038,4.0
3039,4.0
3040,4.0
3041,3.5
3042,4.0
3043,4.5
3044,3.5
3045,3.0
3046,3.5
3047,3.5
3048,3.5
3049,3.5
3050,3.0
3051,4.5
3052,4.5
3053,4.0
3054,4.0
3055,3.5
3056,3.5
3057,3.0
3058,3.0
3059,3.5
3060,1.5
3061,1.5
3062,4.0
3063,3.0
3064,3.5
3065,2.5
3066,3.5
3067,3.5
3068,3.5
3069,3.0
3070,3.5
3071,5.0
3072,4.0
3073,3.5
3074,3.5
3075,3.5
3076,3.5
3077,3.5
3078,4.5
3079,4.0
3080,4.5
3081,3.0
3082,3.5
3083,4.0
3084,3.5
3085,3.0
3086,2.0
3087,3.5
3088,4.5
3089,4.0
3090,3.0
3091,4.0
3092,3.5
3093,3.0
3094,3.5
3095,1.0
3096,3.5
3097,3.5
3098,3.5
3099,2.5
3100,0.5
3101,3.5
3102,3.5
3103,4.5
3104,3.5
3105,3.5
3106,3.5
3107,4.0
3108,4.0
3109,3.5
3110,3.5
3111,4.0
3112,2.5
3113,3.0
3114,3.5
3115,2.5
3116,3.5
3117,2.5
3118,4.0
3119,3.5
3120,4.0
3121,3.5
3122,2.0
3123,4.0
3124,3.5
3125,3.5
3126,3.0
3127,3.0
3128,3.5
3129,2.5
3130,1.0
3131,3.0
3132,3.5
3133,4.0
3134,3.5
3135,3.5
3136,3.5
3137,4.0
3138,3.5
3139,2.5
3140,3.0
3141,4.0
3142,3.5
3143,3.5
3144,3.5
3145,3.5
3146,4.0
3147,3.0
3148,3.0
3149,4.0
3150,3.0
3151,3.5
3152,3.5
3153,3.5
3154,4.0
3155,3.5
3156,2.0
3157,3.5
3158,3.5
3159,3.5
3160,4.5
3161,3.5
3162,4.0
3163,2.0
3164,4.0
3165,3.5
3166,3.0
3167,4.0
3168,3.5
3169,3.5
3170,4.0
3171,0.5
3172,3.5
3173,3.5
3174,4.0
3175,3.5
3176,4.0
3177,2.0
3178,4.0
3179,2.0
3180,3.5
3181,3.5
3182,4.0
3183,3.0
3184,3.5
3185,2.5
3186,4.0
3187,3.0
3188,3.0
3189,3.5
3190,2.5
3191,4.0
3192,3.0
3193,3.5
3194,1.0
3195,3.0
3196,3.5
3197,3.0
3198,3.5
3199,4.0
3200,3.0
3201,2.5
3202,3.5
3203,4.0
3204,3.5
3205,4.5
3206,4.5
3207,3.5
3208,3.5
3209,3.5
3210,4.0
3211,3.5
3212,1.0
3213,3.5
3214,4.0
3215,3.5
3216,2.5
3217,3.5
3218,4.0
3219,3.5
3220,3.0
3221,0.5
3222,4.0
3223,3.5
3224,3.5
3225,4.0
3226,3.5
3227,3.5
3228,3.5
3229,4.0
3230,3.0
3231,3.0
3232,2.5
3233,3.0
3234,3.5
3235,2.5
3236,4.0
3237,3.5
3238,3.5
3239,0.5
3240,4.5
3241,3.0
3242,4.0
3243,0.5
3244,2.5
3245,4.0
3246,4.0
3247,4.0
3248,3.5
3249,3.5
3250,4.0
3251,3.5
3252,3.0
3253,4.5
3254,4.0
3255,4.0
3256,5.0
3257,5.0
3258,5.0
3259,3.0
3260,5.0
3261,4.0
3262,5.0
3263,4.5
3264,0.5
3265,4.0
3266,4.0
3267,3.5
3268,2.0
3269,3.5
3270,3.0
3271,4.0
3272,3.5
3273,0.5
3274,5.0
3275,4.0
3276,4.0
3277,4.0
3278,0.5
3279,4.0
3280,4.5
3281,4.5
3282,3.0
3283,3.0
3284,4.5
3285,1.5
3286,4.0
3287,3.5
3288,1.0
3289,3.5
3290,0.5
3291,0.5
3292,3.0
3293,3.5
3294,2.0
3295,3.5
3296,4.5
3297,0.5
3298,0.5
3299,3.5
3300,3.5
3301,1.5
3302,2.5
3303,4.0
3304,4.0
3305,4.0
3306,0.5
3307,1.0
3308,3.5
3309,5.0
3310,0.5
3311,0.5
3312,2.0
3313,4.0
3314,2.0
3315,4.0
3316,3.5
3317,2.0
3318,0.5
3319,1.0
3320,2.5
3321,3.0
3322,2.5
3323,2.5
3324,3.5
3325,0.5
3326,2.5
3327,3.0
3328,0.5
3329,1.0
3330,2.5
3331,4.0
3332,5.0
3333,1.5
3334,0.5
3335,0.5
3336,0.5
3337,2.5
3338,3.5
3339,1.0
3340,1.0
3341,4.0
3342,0.5
3343,0.5
3344,4.0
3345,1.0
3346,3.0
3347,0.5
3348,2.0
3349,0.5
3350,1.0
3351,0.5
3352,0.5
3353,3.5
3354,2.0
3355,4.0
3356,0.5
3357,2.0
3358,0.5
3359,0.5
3360,0.5
3361,0.5
3362,3.5
3363,0.5
3364,4.0
3365,4.0
3366,3.0
3367,4.0
3368,3.5
3369,3.0
3370,4.0
3371,3.0
3372,2.5
3373,5.0
3374,3.5
3375,3.0
3376,4.0
3377,3.5
3378,3.0
3379,3.5
3380,3.5
3381,4.0
3382,4.0
3383,4.0
3384,3.0
3385,3.5
3386,3.5
3387,4.0
3388,3.0
3389,4.0
3390,3.5
3391,4.0
3392,3.0
3393,3.0
3394,4.0
3395,4.0
3396,5.0
3397,3.0
3398,4.0
3399,3.5
3400,3.5
3401,5.0
3402,5.0
3403,3.5
3404,3.5
3405,3.0
3406,4.5
3407,5.0
3408,4.0
3409,4.0
3410,5.0
3411,3.0
3412,4.0
3413,3.5
3414,4.0
3415,3.5
3416,3.0
3417,3.0
3418,3.0
3419,3.0
3420,3.0
3421,4.0
3422,4.0
3423,2.0
3424,3.5
3425,3.5
3426,3.0
3427,3.5
3428,3.5
3429,3.0
3430,3.0
3431,5.0
3432,4.5
3433,3.0
3434,4.0
3435,5.0
3436,3.5
3437,3.5
3438,3.0
3439,3.5
3440,4.5
3441,3.0
3442,3.0
3443,3.0
3444,3.0
3445,4.5
3446,4.0
3447,3.5
3448,3.5
3449,4.0
3450,3.5
3451,4.5
3452,4.5
3453,3.5
3454,3.5
3455,4.5
3456,4.0
3457,3.0
3458,2.0
3459,4.0
3460,3.5
3461,4.0
3462,4.5
3463,3.0
3464,3.5
3465,4.0
3466,4.0
3467,3.0
3468,3.0
3469,3.5
3470,3.5
3471,4.0
3472,4.0
3473,4.0
3474,4.0
3475,3.0
3476,3.5
3477,2.5
3478,3.5
3479,4.0
3480,4.0
3481,3.5
3482,3.5
3483,4.5
3484,2.0
3485,4.0
3486,4.0
3487,3.5
3488,4.0
3489,3.5
3490,4.0
3491,3.5
3492,4.5
3493,4.0
3494,3.0
3495,4.0
3496,4.0
3497,3.0
3498,2.0
3499,4.0
3500,3.5
3501,3.0
3502,4.5
3503,3.5
3504,3.0
3505,3.5
3506,3.5
3507,4.0
3508,4.0
3509,4.0
3510,3.0
3511,4.0
3512,3.0
3513,3.5
3514,4.0
3515,3.5
3516,4.0
3517,3.5
3518,4.0
3519,4.0
3520,3.5
3521,3.5
3522,3.0
3523,3.0
3524,4.0
3525,3.0
3526,3.0
3527,4.0
3528,3.0
3529,4.0
3530,4.0
3531,4.0
3532,4.0
3533,4.0
3534,3.5
3535,3.5
3536,3.0
3537,3.5
3538,3.5
3539,4.0
3540,3.5
3541,4.0
3542,2.5
3543,4.0
3544,3.0
3545,5.0
3546,5.0
3547,5.0
3548,5.0
3549,5.0
3550,5.0
3551,5.0
3552,5.0
3553,5.0
3554,4.0
3555,5.0
3556,5.0
3557,5.0
3558,4.5
3559,5.0
3560,5.0
3561,5.0
3562,5.0
3563,4.5
3564,4.0
3565,5.0
3566,5.0
3567,4.0
3568,5.0
3569,3.0
3570,3.0
3571,3.0
3572,3.0
3573,4.0
3574,3.0
3575,2.0
3576,3.0
3577,3.0
3578,4.0
3579,3.0
3580,3.0
3581,3.0
3582,3.0
3583,3.0
3584,2.0
3585,4.0
3586,4.0
3587,4.0
3588,4.0
3589,3.0
3590,4.0
3591,5.0
3592,4.0
3593,3.0
3594,5.0
3595,2.0
3596,2.0
3597,4.0
3598,4.0
3599,5.0
3600,4.0
3601,4.0
3602,3.0
3603,3.0
3604,4.0
3605,4.0
3606,4.0
3607,4.0
3608,3.0
3609,2.0
3610,3.0
3611,5.0
3612,4.0
3613,2.0
3614,4.0
3615,5.0
3616,4.0
3617,4.0
3618,2.0
3619,4.0
3620,4.0
3621,2.0
3622,4.0
3623,4.0
3624,4.0
3625,5.0
3626,4.0
3627,5.0
3628,4.0
3629,4.0
3630,5.0
3631,4.0
3632,5.0
3633,1.0
3634,5.0
3635,4.0
3636,1.0
3637,2.0
3638,4.0
3639,5.0
3640,5.0
3641,4.0
3642,5.0
3643,3.0
3644,3.0
3645,2.0
3646,3.0
3647,2.0
3648,4.0
3649,2.0
3650,3.0
3651,5.0
3652,4.0
3653,4.0
3654,2.0
3655,5.0
3656,3.0
3657,4.0
3658,2.0
3659,4.0
3660,4.0
3661,3.0
3662,4.0
3663,4.0
3664,4.0
3665,4.0
3666,3.0
3667,5.0
3668,5.0
3669,4.0
3670,2.0
3671,2.0
3672,2.0
3673,3.0
3674,4.0
3675,4.0
3676,4.0
3677,3.0
3678,3.0
3679,5.0
3680,5.0
3681,4.0
3682,4.0
3683,3.0
3684,4.0
3685,1.0
3686,2.0
3687,4.0
3688,4.0
3689,4.0
3690,3.0
3691,2.0
3692,3.0
3693,4.0
3694,4.0
3695,5.0
3696,4.0
3697,4.0
3698,5.0
3699,4.0
3700,3.0
3701,4.0
3702,4.0
3703,1.0
3704,3.0
3705,3.0
3706,4.0
3707,3.5
3708,2.5
3709,3.0
3710,1.5
3711,2.5
3712,3.5
3713,3.5
3714,2.0
3715,3.5
3716,1.5
3717,2.5
3718,3.0
3719,3.0
3720,3.0
3721,3.0
3722,4.0
3723,3.0
3724,4.5
3725,2.0
3726,4.0
3727,3.5
3728,3.5
3729,4.0
3730,3.0
3731,3.0
3732,4.0
3733,1.5
3734,2.5
3735,1.0
3736,2.0
3737,3.0
3738,2.5
3739,4.0
3740,2.5
3741,3.0
3742,4.0
3743,3.5
3744,3.5
3745,3.0
3746,3.5
3747,4.0
3748,3.0
3749,3.0
3750,4.5
3751,4.0
3752,2.5
3753,2.5
3754,3.0
3755,3.0
3756,2.5
3757,3.5
3758,3.5
3759,1.5
3760,1.0
3761,2.5
3762,3.5
3763,2.0
3764,4.5
3765,3.0
3766,2.0
3767,3.0
3768,2.0
3769,2.0
3770,3.5
3771,3.5
3772,3.0
3773,2.5
3774,3.0
3775,3.0
3776,3.0
3777,2.5
3778,3.5
3779,3.0
3780,4.0
3781,2.5
3782,2.0
3783,4.0
3784,2.5
3785,3.0
3786,4.0
3787,4.0
3788,3.5
3789,3.5
3790,4.0
3791,4.0
3792,2.0
3793,3.0
3794,4.5
3795,3.5
3796,3.5
3797,4.0
3798,4.5
3799,2.0
3800,2.0
3801,3.5
3802,3.0
3803,3.5
3804,4.0
3805,4.0
3806,2.5
3807,2.5
3808,3.0
3809,3.0
3810,2.5
3811,4.5
3812,3.5
3813,2.5
3814,3.0
3815,2.0
3816,4.5
3817,3.0
3818,2.0
3819,2.5
3820,2.5
3821,3.5
3822,2.0
3823,1.5
3824,3.0
3825,2.5
3826,4.0
3827,3.5
3828,3.0
3829,3.5
3830,2.5
3831,4.0
3832,4.0
3833,2.5
3834,2.0
3835,2.5
3836,5.0
3837,3.5
3838,3.5
3839,2.0
3840,1.5
3841,4.0
3842,3.5
3843,3.5
3844,2.5
3845,2.0
3846,3.0
3847,4.0
3848,2.5
3849,2.5
3850,2.0
3851,3.5
3852,4.5
3853,2.0
3854,1.5
3855,3.0
3856,4.0
3857,3.5
3858,3.0
3859,4.0
3860,2.5
3861,1.5
3862,3.0
3863,3.0
3864,2.0
3865,2.5
3866,4.0
3867,3.0
3868,2.5
3869,3.0
3870,3.5
3871,3.5
3872,4.0
3873,3.0
3874,2.5
3875,2.5
3876,3.0
3877,3.0
3878,3.0
3879,4.0
3880,2.5
3881,2.0
3882,2.5
3883,2.5
3884,2.5
3885,2.0
3886,2.5
3887,1.5
3888,3.0
3889,2.5
3890,3.0
3891,2.5
3892,4.0
3893,3.0
3894,2.5
3895,3.0
3896,3.0
3897,4.0
3898,3.5
3899,4.0
3900,2.5
3901,4.0
3902,2.5
3903,3.0
3904,3.5
3905,3.0
3906,4.5
3907,3.0
3908,4.0
3909,2.5
3910,3.5
3911,3.0
3912,4.0
3913,2.5
3914,3.5
3915,2.0
3916,4.0
3917,3.5
3918,3.0
3919,3.5
3920,2.0
3921,3.0
3922,4.0
3923,3.0
3924,3.0
3925,3.5
3926,3.0
3927,3.0
3928,3.5
3929,3.0
3930,3.5
3931,2.0
3932,4.0
3933,3.5
3934,2.5
3935,3.5
3936,2.5
3937,1.0
3938,3.0
3939,3.0
3940,3.5
3941,2.5
3942,2.0
3943,2.0
3944,2.5
3945,3.0
3946,4.0
3947,2.5
3948,3.0
3949,3.0
3950,2.5
3951,4.5
3952,2.5
3953,4.5
3954,3.0
3955,3.5
3956,3.0
3957,3.5
3958,4.0
3959,3.5
3960,3.5
3961,3.0
3962,3.0
3963,3.0
3964,2.0
3965,2.0
3966,2.5
3967,3.0
3968,3.5
3969,3.0
3970,3.0
3971,3.5
3972,3.0
3973,2.0
3974,3.5
3975,3.0
3976,1.5
3977,1.5
3978,2.5
3979,3.5
3980,2.0
3981,3.0
3982,2.5
3983,4.0
3984,2.0
3985,1.5
3986,2.5
3987,3.5
3988,2.5
3989,2.0
3990,2.5
3991,4.0
3992,3.0
3993,4.0
3994,3.5
3995,3.5
3996,3.0
3997,3.0
3998,3.0
3999,1.5
4000,3.5
4001,3.0
4002,3.5
4003,3.5
4004,3.0
4005,2.5
4006,4.0
4007,2.0
4008,4.0
4009,4.5
4010,2.0
4011,4.0
4012,5.0
4013,4.0
4014,3.5
4015,2.5
4016,3.0
4017,4.5
4018,3.0
4019,3.0
4020,4.0
4021,3.5
4022,3.5
4023,3.0
4024,2.0
4025,2.0
4026,2.5
4027,2.5
4028,4.0
4029,3.0
4030,3.5
4031,3.0
4032,2.5
4033,3.0
4034,4.0
4035,2.5
4036,4.5
4037,1.0
4038,3.5
4039,4.0
4040,4.0
4041,3.0
4042,3.0
4043,3.0
4044,2.5
4045,3.5
4046,3.0
4047,2.0
4048,4.0
4049,4.0
4050,2.0
4051,4.5
4052,3.5
4053,3.0
4054,3.0
4055,4.5
4056,3.5
4057,2.5
4058,2.5
4059,3.0
4060,4.0
4061,3.5
4062,3.0
4063,2.0
4064,4.5
4065,2.0
4066,3.5
4067,3.5
4068,3.0
4069,2.5
4070,2.0
4071,2.5
4072,2.5
4073,2.5
4074,4.5
4075,3.0
4076,2.5
4077,4.0
4078,3.0
4079,3.0
4080,2.5
4081,3.0
4082,4.5
4083,2.0
4084,3.0
4085,3.0
4086,2.0
4087,2.0
4088,2.5
4089,3.0
4090,2.0
4091,3.0
4092,3.5
4093,2.5
4094,4.0
4095,2.5
4096,3.0
4097,3.0
4098,1.5
4099,2.5
4100,3.5
4101,4.5
4102,2.5
4103,3.0
4104,3.0
4105,3.0
4106,2.0
4107,2.0
4108,1.0
4109,2.0
4110,4.5
4111,2.5
4112,2.0
4113,2.5
4114,2.5
4115,2.0
4116,3.5
4117,5.0
4118,1.5
4119,2.5
4120,1.0
4121,2.5
4122,4.0
4123,3.5
4124,2.5
4125,3.5
4126,3.5
4127,3.0
4128,4.0
4129,3.5
4130,2.5
4131,3.0
4132,3.0
4133,2.5
4134,4.5
4135,3.5
4136,1.0
4137,4.0
4138,2.5
4139,3.0
